order_id,order_date,ship_date,delivery_date,order_status,customer_id,customer_name,country,state,city,product_id,product_name,category,sub_category,brand,quantity,unit_price,discount,shipping_cost,total_sales,payment_method
A15277,2026-02-03,2026-01-18,2026-01-05,Delivered,C8764,Diana Pugh MD,India,North Dakota,South Madisonhaven,P371,finish,Home,Kitchen,"Compton, Macias and Kelly",4,9425.37,0.28,117.54,27262.605600000003,COD
A15278,2026-01-04,2026-01-24,2026-02-07,Delivered,C1144,Michele Scott,India,Arkansas,Hillland,P314,easy,Electronics,Mobile,Kennedy-Torres,2,2668.48,0.01,69.41,5353.0004,UPI
A15279,2026-01-20,2026-01-24,2026-01-03,Delivered,C2809,Jordan Rodriguez,India,Michigan,New Judy,P935,herself,Fashion,Clothing,Koch-Williams,5,42924.09,0.0,25.73,214646.18,NetBanking
A15280,2026-01-20,2026-02-07,2026-01-14,Delivered,C8167,Ronald Johnson,India,Pennsylvania,North Cynthiamouth,P536,out,Fashion,Footwear,"Benjamin, Alvarez and Mitchell",3,42771.23,0.26,137.19,95089.3206,Card
A15281,2026-01-16,2026-01-29,2026-01-07,Delivered,C6754,Madison Bush,India,Mississippi,Katelynstad,P424,difficult,Home,Kitchen,Carson Group,3,20264.87,0.2,94.53,48730.218,Card
A15282,2026-01-18,2026-01-24,2026-02-08,Delivered,C9951,Brittany Butler,India,New Mexico,Schwartzburgh,P618,bring,Electronics,Laptop,Garcia LLC,4,45392.4,0.11,61.99,161658.934,NetBanking
A15283,2026-01-01,2026-02-06,2026-01-14,Delivered,C4006,Denise Long,India,Kansas,Port Madelinefort,P382,before,Home,Kitchen,Black LLC,3,38994.54,0.17,70.15,97166.55459999999,Card
A15284,2026-01-29,2026-02-05,2026-01-20,Delivered,C5864,Charles Garcia,India,South Dakota,Port Teresa,P200,benefit,Home,Kitchen,Hess-Yu,3,25815.04,0.24,117.64,58975.9312,UPI
A15285,2026-01-22,2026-01-18,2026-01-06,Delivered,C7334,Michelle Peterson,India,Arizona,Stonemouth,P499,dog,Electronics,Laptop,Fitzgerald Group,3,5159.33,0.22,141.95,12214.782200000001,COD
A15286,2026-01-11,2026-01-31,2026-01-16,Delivered,C7529,Gregory Ward,India,Virginia,North Ashleystad,P131,senior,Fashion,Footwear,"Sullivan, Owens and Rivers",5,10547.07,0.2,144.31,42332.59,UPI
A15287,2026-01-17,2026-01-21,2026-01-04,Delivered,C2443,Christopher Lindsey,India,Georgia,New David,P909,among,Home,Furniture,"Gibson, Brown and Contreras",4,2241.19,0.12,49.49,7938.4788,COD
A15288,2026-01-23,2026-01-01,2026-02-04,Delivered,C4836,Jacob Gardner,India,Missouri,South Charlesbury,P439,impact,Fashion,Clothing,Moore-Ruiz,5,27764.69,0.02,33.38,136080.36099999998,COD
A15289,2026-02-02,2026-01-14,2026-01-22,Delivered,C2078,James Cole,India,Rhode Island,North Jessica,P113,boy,Fashion,Footwear,"Olson, Kim and Spencer",2,45144.93,0.13,146.41,78698.5882,Card
A15290,2026-01-24,2026-01-29,2026-02-07,Delivered,C1412,Holly Mccarty,India,Montana,Port Victoriamouth,P163,quality,Electronics,Accessories,Smith LLC,1,41085.91,0.24,99.93,31325.221600000004,NetBanking
A15291,2026-02-08,2026-01-04,2026-01-01,Delivered,C4567,Christina Davidson,India,New York,North Mary,P411,through,Home,Furniture,Rogers-Costa,1,3337.14,0.19,128.32,2831.4034,Card
A15292,2026-01-20,2026-01-29,2026-01-23,Delivered,C2988,Amanda Holmes,India,North Carolina,South Kennethfort,P720,best,Home,Furniture,"Wagner, Mccormick and Collins",2,7003.95,0.26,100.25,10466.096,UPI
A15293,2026-01-28,2026-01-02,2026-01-06,Delivered,C8286,Richard Cummings,India,New York,South Brandy,P352,above,Electronics,Mobile,Powers LLC,3,40427.22,0.09,87.0,110453.31060000001,NetBanking
A15294,2026-01-14,2026-01-25,2026-02-04,Delivered,C7235,Ralph Vargas,India,Hawaii,Port Jason,P379,interview,Fashion,Footwear,"Burns, Vaughn and Hernandez",5,18664.98,0.3,40.53,65367.95999999999,NetBanking
A15295,2026-01-15,2026-01-01,2026-02-02,Delivered,C9571,Terry Moore,India,Oklahoma,East Ronald,P732,be,Fashion,Footwear,Vaughn Group,3,10115.16,0.24,87.21,23149.7748,Card
A15296,2026-02-01,2026-01-23,2026-01-17,Delivered,C1648,Karen Smith,India,Michigan,Bryantborough,P432,coach,Home,Furniture,Smith-Brewer,3,6681.98,0.3,63.55,14095.707999999997,UPI
A15297,2026-01-04,2026-01-28,2026-01-24,Delivered,C3825,Sarah Allison,India,Missouri,Port Kristine,P434,up,Fashion,Footwear,Miller-Mack,2,42744.26,0.26,30.47,63291.9748,COD
A15298,2026-02-10,2026-01-16,2026-01-04,Delivered,C8145,James Evans,India,Kansas,East Leahville,P947,arrive,Home,Kitchen,Gross-Brown,5,49080.62,0.08,27.97,225798.82200000001,NetBanking
A15299,2026-01-30,2026-02-06,2026-01-08,Delivered,C2714,Maria Guerrero,India,Missouri,Olsenbury,P941,commercial,Home,Furniture,French-Donaldson,2,41009.88,0.06,34.85,77133.4244,Card
A15300,2026-01-29,2026-02-01,2026-01-01,Delivered,C5284,Lauren Meyers MD,India,Texas,Thompsonburgh,P746,writer,Fashion,Footwear,"Potter, Glover and Phillips",5,18303.37,0.04,48.65,87904.82599999999,NetBanking
A15301,2026-01-14,2026-01-04,2026-01-21,Delivered,C4900,Gabriel Carroll,India,Rhode Island,Lake Scottfurt,P106,write,Electronics,Accessories,Ramos Ltd,4,2724.64,0.04,103.43,10566.0476,UPI
A15302,2026-01-05,2026-01-06,2026-01-26,Delivered,C8985,Melissa Ashley,India,Louisiana,Crawfordtown,P976,program,Electronics,Laptop,Rojas-Cross,5,259.76,0.19,133.59,1185.618,COD
A15303,2026-01-24,2026-01-12,2026-01-04,Delivered,C3199,Brandon Reese,India,Mississippi,South Emma,P571,collection,Home,Furniture,"Thompson, Collins and Rogers",5,28596.13,0.21,85.08,113039.7935,Card
A15304,2026-02-09,2026-01-29,2026-01-08,Delivered,C2462,Janice Sparks,India,Hawaii,Parsonsfurt,P756,benefit,Home,Kitchen,Tran-Clark,4,36684.24,0.27,33.32,107151.3008,COD
A15305,2026-01-25,2026-02-07,2026-01-30,Delivered,C1758,Tricia Bender,India,Arkansas,East Christopher,P861,owner,Home,Furniture,"Jones, Hoover and Kennedy",2,25633.93,0.21,40.88,40542.4894,NetBanking
A15306,2026-01-05,2026-01-16,2026-01-05,Delivered,C4347,Thomas Haynes,India,South Dakota,Cardenaschester,P549,girl,Electronics,Accessories,"Washington, Perez and Holden",1,45823.54,0.08,115.26,42272.916800000006,Card
A15307,2026-01-16,2026-01-31,2026-01-27,Delivered,C7022,Mrs. Veronica Watson DVM,India,Alaska,Angelaport,P170,order,Home,Kitchen,Lopez PLC,2,20186.11,0.2,114.16,32411.936,NetBanking
A15308,2026-01-18,2026-02-07,2026-02-07,Delivered,C6380,Susan Snyder,India,South Dakota,Lindaberg,P504,record,Home,Furniture,Campos LLC,2,39780.14,0.19,103.31,64547.1368,Card
A15309,2026-01-28,2026-02-01,2026-02-10,Delivered,C6098,Joanna White,India,New Mexico,Richardberg,P982,television,Home,Kitchen,Ball-Gardner,3,4402.37,0.09,148.63,12167.1001,UPI
A15310,2026-01-15,2026-02-05,2026-01-22,Delivered,C1818,John Tate,India,Louisiana,Port Cathyhaven,P153,pass,Electronics,Laptop,Barnes Ltd,5,14945.1,0.12,99.56,65858.0,UPI
A15311,2026-02-05,2026-01-14,2026-01-30,Delivered,C3083,Gregory Williams,India,Vermont,North Christopher,P567,over,Fashion,Clothing,"Turner, Collins and Booker",5,16124.02,0.09,106.9,73471.191,COD
A15312,2026-01-06,2026-02-02,2026-01-09,Delivered,C4147,Laura Parks,India,Kansas,Port Jeffrey,P518,traditional,Electronics,Laptop,Hanson LLC,5,38106.81,0.17,22.48,158165.7415,NetBanking
A15313,2026-01-30,2026-01-14,2026-02-06,Delivered,C1400,Stacy Perez,India,Wyoming,Kaufmanmouth,P602,occur,Fashion,Footwear,"Armstrong, Buchanan and Black",3,26905.54,0.24,69.08,61413.7112,Card
A15314,2026-01-02,2026-01-02,2026-01-26,Delivered,C9015,Keith Ramirez,India,Missouri,South Aliciabury,P647,officer,Electronics,Laptop,Fisher-Cowan,4,12949.49,0.06,21.42,48711.5024,UPI
A15315,2026-02-04,2026-02-02,2026-01-21,Delivered,C2673,Christopher Duffy,India,Alabama,Brianmouth,P553,seat,Electronics,Mobile,"Brown, Lee and Ward",1,38330.7,0.16,43.18,32240.967999999997,COD
A15316,2026-01-01,2026-01-06,2026-01-07,Delivered,C7299,Lisa Haney,India,Oklahoma,West Catherine,P503,very,Home,Kitchen,"Klein, Johnson and Boyle",2,16138.39,0.25,78.46,24286.045,UPI
A15317,2026-01-13,2026-01-04,2026-02-01,Delivered,C1476,Catherine Thomas,India,Iowa,Zacharyside,P757,garden,Home,Furniture,Moran PLC,3,16375.05,0.12,80.28,43310.412,COD
A15318,2026-01-13,2026-01-22,2026-01-22,Delivered,C8631,Maria Keith,India,Arizona,North Paul,P637,personal,Home,Kitchen,Warner-Smith,2,15573.26,0.26,110.56,23158.984800000002,Card
A15319,2026-01-04,2026-01-18,2026-01-15,Delivered,C3725,Glenn Lopez,India,Michigan,Martinezshire,P440,face,Home,Kitchen,"Bright, Griffith and Thompson",5,45013.81,0.1,47.38,202609.525,UPI
A15320,2026-01-19,2026-01-22,2026-02-06,Delivered,C7235,Tara Mullen,India,Michigan,South Keith,P629,site,Electronics,Accessories,Stanley-Deleon,1,46003.5,0.14,83.92,39646.93,COD
A15321,2026-01-26,2026-01-22,2026-01-08,Delivered,C1066,Julie Coleman,India,Mississippi,Lukefurt,P513,wear,Home,Kitchen,Warren-Mcgee,3,37503.93,0.03,25.14,109161.5763,Card
A15322,2026-01-20,2026-01-31,2026-01-13,Delivered,C2045,Jeremy Owens,India,Alaska,East Amy,P436,physical,Fashion,Clothing,"Ford, Collins and Saunders",2,37381.01,0.25,49.86,56121.375,Card
A15323,2026-01-03,2026-01-13,2026-02-04,Delivered,C5837,Riley Davis,India,Connecticut,Port Lisabury,P227,during,Electronics,Laptop,Edwards-Montgomery,4,44638.66,0.22,28.05,139300.6692,UPI
A15324,2026-01-16,2026-01-30,2026-01-26,Delivered,C7183,Brandon Romero,India,Ohio,North Christopher,P562,walk,Home,Furniture,Hodge-Ortega,1,12065.47,0.19,48.69,9821.7207,Card
A15325,2026-02-01,2026-01-07,2026-01-07,Delivered,C3722,Michael Mason,India,Montana,Monroeport,P849,forward,Home,Kitchen,Murray-Farmer,3,10749.99,0.21,127.03,25604.5063,NetBanking
A15326,2026-02-10,2026-02-08,2026-01-24,Delivered,C7854,Gregory Schultz,India,Louisiana,Robertsburgh,P672,instead,Home,Furniture,White-Bowman,2,36669.57,0.02,88.69,71961.0472,UPI
A15327,2026-01-26,2026-01-26,2026-01-16,Delivered,C4795,Ronnie Stephenson,India,Illinois,Port Justinshire,P993,central,Fashion,Footwear,Gardner-Stone,4,5006.25,0.13,113.29,17535.04,NetBanking
A15328,2026-02-07,2026-01-16,2026-01-08,Delivered,C5305,Miss Olivia Garcia MD,India,Alabama,Lake Danielmouth,P185,each,Electronics,Accessories,Brown LLC,5,18315.07,0.13,45.28,79715.8345,COD
A15329,2026-01-13,2026-01-31,2026-01-18,Delivered,C3039,Roy Ramirez,India,Iowa,Pagefort,P939,whatever,Electronics,Mobile,Lewis-Espinoza,1,8877.49,0.14,87.21,7721.8514,Card
A15330,2026-02-10,2026-01-05,2026-01-07,Delivered,C7433,Andrew Martin,India,Oregon,East Christineburgh,P991,minute,Electronics,Laptop,Paul Inc,5,17228.65,0.09,56.6,78446.9575,UPI
A15331,2026-01-13,2026-01-20,2026-01-23,Delivered,C5719,Jessica Sanders,India,Oklahoma,Maryborough,P712,safe,Electronics,Laptop,Hart Group,5,19407.83,0.22,37.62,75728.157,COD
A15332,2026-01-22,2026-01-25,2026-01-29,Delivered,C2193,Eddie Jones,India,Connecticut,Josephborough,P850,require,Fashion,Clothing,Walton-Brown,3,34095.91,0.05,61.84,97235.1835,NetBanking
A15333,2026-01-23,2026-02-03,2026-01-27,Delivered,C7769,Theresa Orr,India,Vermont,North Angela,P563,study,Electronics,Accessories,Walker LLC,2,35382.26,0.1,106.77,63794.838,UPI
A15334,2026-02-01,2026-01-20,2026-01-30,Delivered,C9629,Angela Flores,India,Colorado,North Carol,P697,adult,Home,Kitchen,Oconnor-Turner,1,28499.0,0.22,25.54,22254.760000000002,Card
A15335,2026-01-23,2026-01-18,2026-01-04,Delivered,C4316,Tristan Anderson,India,South Carolina,New Matthewfort,P345,like,Fashion,Clothing,"Flynn, Hamilton and Bell",5,33934.11,0.1,79.17,152782.665,UPI
A15336,2026-01-18,2026-02-07,2026-01-28,Delivered,C2292,Melissa Ford,India,New Hampshire,North Angelaton,P190,art,Electronics,Mobile,Hart-Singh,5,16108.42,0.1,134.41,72622.30000000002,NetBanking
A15337,2026-01-04,2026-02-10,2026-02-09,Delivered,C7785,Darren Friedman,India,Indiana,Lake Gwendolynport,P457,kid,Home,Furniture,Moore-Kelly,4,33052.56,0.2,148.8,105916.992,UPI
A15338,2026-01-26,2026-01-17,2026-02-03,Delivered,C5162,Nicole Mclaughlin,India,New Jersey,Guzmanhaven,P676,reality,Fashion,Clothing,Potter PLC,1,11747.27,0.14,43.21,10145.8622,Card
A15339,2026-01-23,2026-01-22,2026-01-29,Delivered,C2489,Madison Day,India,Delaware,South Cindy,P653,nature,Home,Furniture,Quinn PLC,2,26125.67,0.27,64.39,38207.8682,Card
A15340,2026-01-26,2026-02-09,2026-02-04,Delivered,C2282,Cristina Bernard,India,Oklahoma,Lake Kenneth,P955,force,Electronics,Laptop,Miller-Cole,4,22016.55,0.1,91.61,79351.19,COD
A15341,2026-01-30,2026-01-26,2026-02-10,Delivered,C9669,Diana Leon,India,Nevada,West Angela,P216,different,Electronics,Accessories,Boyd-Rivers,4,38285.68,0.21,97.4,121080.1488,Card
A15342,2026-01-04,2026-01-26,2026-01-23,Delivered,C7607,Megan Lewis,India,Georgia,Johnnymouth,P774,against,Fashion,Footwear,Hayes-Dunn,4,49120.18,0.22,60.12,153315.0816,COD
A15343,2026-01-14,2026-01-16,2026-02-01,Delivered,C5488,Timothy Hayden,India,Colorado,South Darleneport,P147,color,Fashion,Footwear,"Shannon, Clayton and Jones",1,36559.09,0.08,89.12,33723.4828,NetBanking
A15344,2026-01-22,2026-01-10,2026-02-04,Delivered,C3656,Gene Fisher,India,Delaware,Lake John,P595,arm,Home,Kitchen,Evans-Lamb,4,22505.9,0.21,146.23,71264.87400000001,Card
A15345,2026-01-07,2026-01-11,2026-01-09,Delivered,C1706,James Trevino,India,New Hampshire,Michaelport,P541,open,Electronics,Accessories,"Young, Christian and Henderson",1,47868.96,0.02,118.17,47029.750799999994,Card
A15346,2026-01-01,2026-01-12,2026-01-20,Delivered,C3624,Blake Garner,India,Maine,Estradaborough,P271,dinner,Fashion,Clothing,"Russell, Aguilar and Conway",5,23127.78,0.04,149.35,111162.694,COD
A15347,2026-01-12,2026-01-04,2026-02-09,Delivered,C2529,Steven Webb,India,Rhode Island,Staceyberg,P604,fish,Fashion,Clothing,Gomez Group,3,44459.67,0.26,20.46,98720.92740000002,UPI
A15348,2026-01-22,2026-01-13,2026-02-01,Delivered,C1024,Dan Horton,India,Georgia,Port Michaeltown,P299,play,Home,Kitchen,George Ltd,2,46368.82,0.02,43.7,90926.5872,NetBanking
A15349,2026-01-29,2026-01-12,2026-01-25,Delivered,C3309,Nicholas Taylor,India,Montana,Masonmouth,P486,control,Electronics,Mobile,"Moore, Hawkins and Evans",1,22177.71,0.21,33.43,17553.8209,COD
A15350,2026-01-07,2026-01-13,2026-01-20,Delivered,C2957,Jody Dorsey,India,Texas,Solomonport,P175,exactly,Electronics,Mobile,"Thomas, Tanner and Benton",2,31999.73,0.25,132.78,48132.375,NetBanking
A15351,2026-01-23,2026-01-06,2026-02-06,Delivered,C5367,Antonio Rubio,India,North Carolina,Nelsontown,P415,wife,Electronics,Mobile,"Kelley, Young and Pruitt",2,35895.07,0.23,32.18,55310.5878,UPI
A15352,2026-01-28,2026-01-28,2026-01-17,Delivered,C6645,Duane Doyle,India,Indiana,Lewisside,P237,organization,Electronics,Laptop,Morris Ltd,1,42639.02,0.13,142.42,37238.367399999996,COD
A15353,2026-01-21,2026-01-18,2026-01-25,Delivered,C3203,Chloe Wilson,India,Massachusetts,Rhondahaven,P220,west,Home,Furniture,"Thompson, Cross and Brown",4,15332.65,0.05,131.42,58395.48999999999,COD
A15354,2026-01-12,2026-01-10,2026-01-03,Delivered,C3333,Jacob Arellano,India,Minnesota,New Lisa,P563,executive,Home,Kitchen,"Brown, Anderson and Hicks",3,2109.5,0.05,27.45,6039.525,UPI
A15355,2026-01-07,2026-01-21,2026-02-06,Delivered,C9924,Jeffrey Riddle,India,Maine,Markchester,P671,teach,Home,Furniture,Mckinney LLC,5,45871.92,0.13,148.13,199690.982,UPI
A15356,2026-01-20,2026-01-07,2026-02-10,Delivered,C7570,Nicholas Villa,India,Massachusetts,Smithfurt,P248,executive,Fashion,Clothing,Hicks-Gutierrez,2,29976.7,0.03,105.47,58260.268000000004,UPI
A15357,2026-01-24,2026-01-12,2026-01-12,Delivered,C4477,Shawn Martin,India,California,Rubiofort,P216,consider,Fashion,Clothing,Ramirez-Herrera,4,3934.04,0.08,83.46,14560.7272,COD
A15358,2026-02-06,2026-01-20,2026-01-05,Delivered,C8018,Eric Campbell,India,New Hampshire,East Alyssa,P926,usually,Electronics,Accessories,Gray Group,4,14730.85,0.03,37.97,57193.668,NetBanking
A15359,2026-01-08,2026-01-28,2026-02-05,Delivered,C5827,Pamela Smith,India,Kentucky,Kennethville,P920,stuff,Fashion,Clothing,"Reyes, Rich and Aguirre",4,27991.47,0.06,68.28,105316.2072,UPI
A15360,2026-01-01,2026-01-22,2026-02-05,Delivered,C7368,Robert Johnston,India,Connecticut,Josephfurt,P505,matter,Home,Furniture,"Benson, Green and Thomas",1,5957.92,0.19,90.97,4916.885200000001,NetBanking
A15361,2026-01-26,2026-01-18,2026-01-15,Delivered,C5170,Phillip Greene,India,Mississippi,Randytown,P269,trade,Home,Furniture,Smith Inc,1,48337.64,0.04,90.18,46494.314399999996,NetBanking
A15362,2026-01-22,2026-02-03,2026-02-09,Delivered,C5402,David Hull,India,New Mexico,Obrienshire,P749,country,Home,Furniture,Stewart PLC,2,2868.43,0.26,40.66,4285.9364,NetBanking
A15363,2026-02-05,2026-02-06,2026-01-08,Delivered,C3998,Mary Mccoy,India,Alaska,Lake Mariafort,P741,relationship,Home,Furniture,Lang-Sandoval,4,3108.64,0.06,44.15,11732.636399999998,Card
A15364,2026-02-04,2026-01-22,2026-01-17,Delivered,C2909,Sarah Tate,India,North Carolina,Mcguirefort,P913,oil,Fashion,Clothing,Cervantes PLC,1,6640.04,0.16,103.99,5681.6236,Card
A15365,2026-01-08,2026-02-09,2026-01-17,Delivered,C1438,Julie Rivera DDS,India,Oklahoma,New Alexisshire,P871,machine,Home,Kitchen,"Bell, Phillips and Parks",3,7246.97,0.26,136.21,16224.4834,NetBanking
A15366,2026-02-09,2026-01-15,2026-01-14,Delivered,C7560,Paul Grant,India,Montana,Bakerstad,P779,if,Home,Furniture,Hill-Chapman,4,31477.75,0.22,140.23,98350.81,NetBanking
A15367,2026-01-14,2026-01-26,2026-02-10,Delivered,C8385,Margaret Park,India,New Mexico,Lake Jeanland,P969,popular,Home,Furniture,Santos PLC,1,41896.91,0.18,56.3,34411.766200000005,NetBanking
A15368,2026-01-20,2026-01-19,2026-02-02,Delivered,C8420,Cameron Diaz,India,Rhode Island,Farrellchester,P997,need,Fashion,Clothing,"Franklin, Schwartz and Johnson",3,17086.9,0.09,87.88,46735.117000000006,COD
A15369,2026-01-17,2026-01-07,2026-01-29,Delivered,C3810,Kyle Gomez,India,Pennsylvania,East Richard,P808,I,Home,Furniture,"Cook, Ramirez and Taylor",3,26348.41,0.06,127.37,74429.8862,NetBanking
A15370,2026-01-01,2026-01-18,2026-02-10,Delivered,C6535,David Murphy,India,Michigan,Jennifermouth,P259,two,Electronics,Mobile,Holland Inc,4,45850.17,0.13,136.46,159695.05159999998,Card
A15371,2026-01-12,2026-01-11,2026-01-03,Delivered,C3602,Natalie Fox,India,New York,Lake Sherry,P110,arm,Home,Furniture,Smith-Fleming,5,25045.95,0.09,119.42,114078.49250000001,Card
A15372,2026-01-09,2026-01-21,2026-01-22,Delivered,C1878,Bill Noble,India,Louisiana,North Jaredland,P717,a,Fashion,Footwear,Lopez-Norton,4,32036.3,0.12,31.2,112798.976,UPI
A15373,2026-01-24,2026-01-07,2026-02-07,Delivered,C7251,Robert Johnson,India,Vermont,Amandachester,P435,carry,Electronics,Laptop,Haynes-Massey,2,11760.76,0.14,35.75,20264.2572,NetBanking
A15374,2026-01-17,2026-01-06,2026-01-16,Delivered,C5784,Peter Bell,India,South Dakota,Lake Taylorside,P122,summer,Home,Kitchen,Torres-James,1,49905.26,0.08,21.54,45934.3792,Card
A15375,2026-02-03,2026-01-28,2026-01-29,Delivered,C7908,Caleb Miller,India,Minnesota,Davisfort,P674,conference,Electronics,Laptop,Porter-Jones,3,13477.97,0.2,99.33,32446.458,COD
A15376,2026-02-01,2026-01-14,2026-01-27,Delivered,C2927,Bryan Frederick,India,Idaho,Heidiberg,P609,experience,Home,Furniture,Carey and Sons,4,20185.5,0.1,68.91,72736.71,NetBanking
A15377,2026-01-11,2026-01-21,2026-01-24,Delivered,C8458,Christine Hampton,India,Ohio,Port Samuel,P584,peace,Home,Kitchen,Downs and Sons,1,20898.73,0.17,129.17,17475.115899999997,Card
A15378,2026-01-08,2026-01-07,2026-01-25,Delivered,C5058,Cassandra Guzman,India,New Mexico,New Susanside,P300,physical,Home,Furniture,Thomas-Powell,5,43785.0,0.2,37.88,175177.88,UPI
A15379,2026-01-24,2026-01-01,2026-01-26,Delivered,C1990,Jennifer Jenkins,India,Arizona,South Jenniferborough,P115,party,Home,Furniture,"Knight, Patterson and Henry",5,42714.31,0.23,71.81,164521.9035,Card
A15380,2026-02-08,2026-01-23,2026-01-21,Delivered,C4482,Jessica Cline,India,Indiana,South Kimberlyside,P181,add,Fashion,Clothing,"Greene, Wright and Castillo",2,33275.52,0.2,42.68,53283.511999999995,Card
A15381,2026-02-07,2026-01-31,2026-01-15,Delivered,C6508,Jasmine Cline,India,Arkansas,Gillchester,P344,figure,Electronics,Mobile,"Murphy, Moon and Davis",3,2704.99,0.03,32.79,7904.3108999999995,COD
A15382,2026-01-15,2026-01-26,2026-01-07,Delivered,C7529,Tyler Cain,India,Alabama,North Maureenhaven,P413,finish,Fashion,Footwear,Ward-Bean,5,13670.42,0.13,95.81,59562.137,UPI
A15383,2026-01-12,2026-01-21,2026-01-23,Delivered,C3261,Michael Collins,India,Pennsylvania,Lake Jacob,P666,education,Electronics,Laptop,Gordon-Snyder,2,35317.8,0.11,54.39,62920.07400000001,UPI
A15384,2026-01-10,2026-01-29,2026-01-13,Delivered,C1815,Christopher Sanchez,India,South Carolina,East Jenniferberg,P759,true,Electronics,Laptop,Franklin LLC,4,47429.56,0.08,74.14,174614.92080000002,Card
A15385,2026-01-07,2026-01-29,2026-01-12,Delivered,C9417,Patrick Hanna,India,New Mexico,Mitchellshire,P246,center,Fashion,Clothing,Adams-Riggs,2,39794.29,0.04,92.07,76497.10680000001,COD
A15386,2026-01-26,2026-01-07,2026-01-29,Delivered,C1231,Grace Gilmore,India,South Carolina,Davisburgh,P524,sister,Home,Kitchen,"Jones, Kelley and Johnson",5,35606.45,0.03,40.64,172731.92250000002,Card
A15387,2026-02-08,2026-01-30,2026-01-19,Delivered,C8169,Andrew Anderson,India,Nebraska,Briggshaven,P150,buy,Electronics,Mobile,"Cochran, Flores and Kent",5,7573.64,0.01,113.22,37602.738000000005,Card
A15388,2026-01-18,2026-02-04,2026-01-01,Delivered,C7543,Victor Gonzales,India,Minnesota,Smithborough,P306,cup,Fashion,Clothing,"Alvarado, Saunders and Miller",1,12173.38,0.02,31.29,11961.2024,UPI
A15389,2026-01-06,2026-01-23,2026-02-10,Delivered,C3736,Christian Jackson,India,California,Mooreville,P227,authority,Home,Furniture,Cervantes-King,2,43300.08,0.27,106.08,63324.196800000005,NetBanking
A15390,2026-01-14,2026-02-06,2026-01-26,Delivered,C9831,Christine Ross,India,Kentucky,West Kristin,P386,TV,Home,Kitchen,Marshall PLC,4,21530.95,0.1,100.13,77611.55,NetBanking
